,Vdrive,X,Y,endTime,freq,sensitivity,startTime
3,1.5,7.39102225e-05,2.08220041667e-05,1542861990.26,68.6,0.05,1542861982.85
4,1.5,0.0001013283325,-7.47050358333e-06,1542861996.83,68.5,0.05,1542861990.26
5,1.5,0.000136614775,-2.62261625e-05,1542862003.85,68.4,0.05,1542861996.84
6,1.5,0.000212250684,-4.119896e-05,1542862010.86,68.3,0.05,1542862003.85
7,1.5,0.000281775957692,-6.22827246154e-05,1542862018.39,68.2,0.05,1542862010.87
8,1.5,0.0003797231875,-6.59629408333e-05,1542862024.84,68.1,0.05,1542862018.39
9,1.5,0.000492576516667,-2.47161770833e-05,1542862031.85,68.0,0.05,1542862024.84
0,1.5,0.000600818533333,5.18960316667e-05,1542862038.87,67.9,0.05,1542862031.86
1,1.5,0.000681165604167,0.000214498175,1542862045.86,67.8,0.05,1542862038.87
2,1.5,0.000626148144,0.000441362332,1542862053.21,67.7,0.05,1542862045.87
3,1.5,0.000416519129167,0.000593824929167,1542862059.88,67.6,0.05,1542862053.22
4,1.5,0.0002138624,0.000610116866667,1542862067.24,67.5,0.05,1542862059.89
5,1.5,0.000112216133333,0.0005801556125,1542862073.85,67.4,0.05,1542862067.25
6,1.5,5.745910875e-05,0.000536366033333,1542862081.28,67.3,0.05,1542862073.85
7,1.5,1.16030958333e-05,0.000538193933333,1542862087.85,67.2,0.05,1542862081.29
8,1.5,-1.2477298e-05,0.0005106963375,1542862095.34,67.1,0.05,1542862087.85
9,1.5,-3.59219683333e-05,0.000504100070833,1542862101.85,67.0,0.05,1542862095.35
0,1.5,-5.01476104167e-05,0.00048550165,1542862108.85,66.9,0.05,1542862101.86
1,1.5,-6.26250783333e-05,0.000483753170833,1542862115.88,66.8,0.05,1542862108.85
2,1.5,-7.12876225e-05,0.0004818458125,1542862122.88,66.7,0.05,1542862115.88
3,1.5,-8.75795554167e-05,0.0004902712625,1542862129.93,66.6,0.05,1542862122.89
4,1.5,-0.00010633515,0.000510537391667,1542862136.88,66.5,0.05,1542862129.93
5,1.5,-0.000120322383333,0.000516895225,1542862144.2,66.4,0.05,1542862136.88
6,1.5,-0.00013812475,0.000526511441667,1542862150.87,66.3,0.05,1542862144.2
7,1.5,-0.000164109208,0.000552753356,1542862158.44,66.2,0.05,1542862150.88
8,1.5,-0.000216882370833,0.000612739466667,1542862165.88,66.1,0.05,1542862158.45
9,1.5,-0.000263772270833,0.000638965533333,1542862172.82,66.0,0.05,1542862165.88
0,1.5,-0.000323535866667,0.000662727916667,1542862180.34,65.9,0.05,1542862172.83
1,1.5,-0.000405551870833,0.000692371266667,1542862186.87,65.8,0.05,1542862180.35
2,1.5,-0.0005184052,0.000709219541667,1542862193.86,65.7,0.05,1542862186.87
3,1.5,-0.000654939579167,0.000702941170833,1542862200.89,65.6,0.05,1542862193.86
4,1.5,-0.000788136091667,0.000648502275,1542862207.88,65.5,0.05,1542862200.9
5,1.5,-0.0008858876875,0.000549876425,1542862215.25,65.4,0.05,1542862207.89
6,1.5,-0.000951214375,0.000450374554167,1542862221.86,65.3,0.05,1542862215.25
7,1.5,-0.001004941625,0.000336251533333,1542862229.32,65.2,0.05,1542862221.87
8,1.5,-0.00100303427083,0.000244936895833,1542862235.88,65.1,0.05,1542862229.32
9,1.5,-0.000996199670833,0.00010498409125,1542862243.31,65.0,0.05,1542862235.89
0,1.5,-0.000952803829167,-7.10492033333e-05,1542862249.86,64.9,0.05,1542862243.31
1,1.5,-0.000890894475,-0.000204484579167,1542862256.91,64.8,0.05,1542862249.87
2,1.5,-0.000798547054167,-0.000325125329167,1542862263.88,64.7,0.05,1542862256.91
3,1.5,-0.000701908041667,-0.000413101791667,1542862270.87,64.6,0.05,1542862263.89
4,1.5,-0.000578566158333,-0.000474454833333,1542862277.9,64.5,0.05,1542862270.87
5,1.5,-0.000482084395833,-0.000504735883333,1542862284.89,64.4,0.05,1542862277.9
6,1.5,-0.0003904520125,-0.000521743066667,1542862292.23,64.3,0.05,1542862284.9
7,1.5,-0.000299376095833,-0.00051467,1542862298.9,64.2,0.05,1542862292.24
8,1.5,-0.0002348432375,-0.000514590525,1542862305.8,64.1,0.05,1542862298.9
9,1.5,-0.000172501548,-0.00050392526,1542862312.9,64.0,0.05,1542862305.8
0,1.5,-0.0001289853625,-0.000484309479167,1542862320.3,63.9,0.05,1542862312.91
1,1.5,-9.67984108333e-05,-0.0004742958875,1542862326.87,63.8,0.05,1542862320.31
2,1.5,-7.30360216667e-05,-0.0004708785625,1542862333.91,63.7,0.05,1542862326.87
3,1.5,-4.982971875e-05,-0.000465712825,1542862340.85,63.6,0.05,1542862333.91
4,1.5,-2.54314333333e-05,-0.000461500770833,1542862348.2,63.5,0.05,1542862340.86
5,1.5,-4.7684075e-07,-0.000457606583333,1542862354.89,63.4,0.05,1542862348.21
6,1.5,2.32856645833e-05,-0.0004461625,1542862361.84,63.3,0.05,1542862354.89
7,1.5,4.8904654e-05,-0.000446855488,1542862368.94,63.2,0.05,1542862361.85
8,1.5,7.56586266667e-05,-0.000439089375,1542862375.87,63.1,0.05,1542862368.95
9,1.5,0.000108639829167,-0.0004364668125,1542862382.93,63.0,0.05,1542862375.88
0,1.5,0.000139157904167,-0.000430347425,1542862389.85,62.9,0.05,1542862382.96
1,1.5,0.000165860808333,-0.000414929666667,1542862397.33,62.8,0.05,1542862389.86
2,1.5,0.000208299304167,-0.000400465595833,1542862403.87,62.7,0.05,1542862397.34
3,1.5,0.0002403269,-0.000379802625,1542862411.27,62.6,0.05,1542862403.87
4,1.5,0.000276885304167,-0.000349444054167,1542862417.86,62.5,0.05,1542862411.27
5,1.5,0.000305177641667,-0.000310661245833,1542862425.41,62.4,0.05,1542862417.87
6,1.5,0.000331244754167,-0.000257414441667,1542862431.91,62.3,0.05,1542862425.41
7,1.5,0.0003545303125,-0.0002071866625,1542862438.86,62.2,0.05,1542862431.92
8,1.5,0.000360808666667,-0.000151237795833,1542862445.92,62.1,0.05,1542862438.87
9,1.5,0.00035524555,-9.226845625e-05,1542862452.89,62.0,0.05,1542862445.92
0,1.5,0.000337364154167,-3.623986e-05,1542862459.93,61.9,0.05,1542862452.9
1,1.5,0.0003032703,7.32427012e-06,1542862466.8,61.8,0.05,1542862459.94
2,1.5,0.000277441625,5.30881004167e-05,1542862474.27,61.7,0.05,1542862466.8
3,1.5,0.0002481955875,9.346055e-05,1542862480.87,61.6,0.05,1542862474.28
4,1.5,0.000210762941667,0.000123024770833,1542862487.91,61.5,0.05,1542862480.88
5,1.5,0.000174205458333,0.000148297275,1542862494.84,61.4,0.05,1542862487.92
6,1.5,0.000135581633333,0.000167211841667,1542862501.91,61.3,0.05,1542862494.84
7,1.5,0.000100930982083,0.000179927508333,1542862508.85,61.2,0.05,1542862501.92
8,1.5,5.46775579167e-05,0.0001928020625,1542862515.84,61.1,0.05,1542862508.85
9,1.5,1.24773129167e-05,0.0001939147,1542862522.87,61.0,0.05,1542862515.85
0,1.5,-3.218674125e-05,0.0001924046875,1542862529.85,60.9,0.05,1542862522.88
1,1.5,-7.71686120833e-05,0.00017976855,1542862536.95,60.8,0.05,1542862529.86
2,1.5,-0.000117063983333,0.0001716623375,1542862543.87,60.7,0.05,1542862536.95
3,1.5,-0.0001454172,0.000167313564,1542862551.32,60.6,0.05,1542862543.88
4,1.5,-0.000174841233333,0.0001599798125,1542862557.88,60.5,0.05,1542862551.33
5,1.5,-0.000212272925,0.000156403533333,1542862564.87,60.4,0.05,1542862557.88
6,1.5,-0.000249228741667,0.0001632381875,1542862571.84,60.3,0.05,1542862564.87
7,1.5,-0.000304303420833,0.000162761354167,1542862578.91,60.2,0.05,1542862571.85
8,1.5,-0.0003668485875,0.000152588825,1542862586.33,60.1,0.05,1542862578.92
9,1.5,-0.000442745145833,0.000110149829167,1542862592.89,60.0,0.05,1542862586.34
0,1.5,-0.000525796158333,1.1364677375e-05,1542862599.87,59.9,0.05,1542862592.9
1,1.5,-0.000509663183333,-0.0001645097625,1542862606.86,59.8,0.05,1542862599.88
2,1.5,-0.000415040932,-0.000286104188,1542862614.15,59.7,0.05,1542862606.86
3,1.5,-0.0003223437875,-0.000320754320833,1542862620.88,59.6,0.05,1542862614.15
4,1.5,-0.000276567429167,-0.000331801045833,1542862627.94,59.5,0.05,1542862620.88
5,1.5,-0.000243744783333,-0.000336331016667,1542862634.89,59.4,0.05,1542862627.95
6,1.5,-0.000212908720833,-0.0003467419625,1542862642.33,59.3,0.05,1542862634.89
7,1.5,-0.000179053304167,-0.000360808666667,1542862648.84,59.2,0.05,1542862642.34
8,1.5,-0.000139237379167,-0.000348092995833,1542862656.35,59.1,0.05,1542862648.84
9,1.5,-0.000115315566667,-0.0003428477875,1542862662.86,59.0,0.05,1542862656.36
0,1.5,-9.62420970833e-05,-0.0003379999375,1542862669.88,58.9,0.05,1542862662.87
1,1.5,-7.07313125e-05,-0.000332198404167,1542862676.92,58.8,0.05,1542862669.89
2,1.5,-6.3578715e-05,-0.000326396891667,1542862683.86,58.7,0.05,1542862676.93
3,1.5,-5.126022625e-05,-0.00032329745,1542862690.93,58.6,0.05,1542862683.87
4,1.5,-3.46503816667e-05,-0.000315270683333,1542862697.86,58.5,0.05,1542862690.94
5,1.5,-2.884882375e-05,-0.000295640908333,1542862704.93,58.4,0.05,1542862697.86
6,1.5,-2.20935870833e-05,-0.000284435241667,1542862711.87,58.3,0.05,1542862704.94
7,1.5,-6.51681008333e-06,-0.000306131316667,1542862719.3,58.2,0.05,1542862711.87
8,1.5,7.78838608333e-06,-0.000301919258333,1542862725.83,58.1,0.05,1542862719.3
9,1.5,-1.25567744167e-05,-0.0002900778,1542862733.34,58.0,0.05,1542862725.84
0,1.5,2.813352625e-05,-0.000261785470833,1542862739.81,57.9,0.05,1542862733.35
1,1.5,6.278389875e-06,-0.000250659258333,1542862747.34,57.8,0.05,1542862739.82
2,1.5,2.05835941667e-05,-0.000266474366667,1542862753.88,57.7,0.05,1542862747.35
3,1.5,9.77521970833e-06,-0.000269812233333,1542862760.87,57.6,0.05,1542862753.89
4,1.5,1.28746714167e-05,-0.000263215975,1542862767.87,57.5,0.05,1542862760.87
5,1.5,1.37488834583e-05,-0.000255824995833,1542862774.87,57.4,0.05,1542862767.87
6,1.5,2.09809429167e-05,-0.000274183233333,1542862781.93,57.3,0.05,1542862774.89
7,1.5,5.88102908333e-06,-0.000234604820833,1542862788.88,57.2,0.05,1542862781.94
8,1.5,8.424171625e-06,-0.000230472229167,1542862796.31,57.1,0.05,1542862788.88
9,1.5,3.25840895833e-06,-0.000225306495833,1542862802.86,57.0,0.05,1542862796.32
0,1.5,-3.0517808e-07,-0.000217972736,1542862810.3,56.9,0.05,1542862802.87
1,1.5,-6.357865e-07,-0.000228246991667,1542862816.84,56.8,0.05,1542862810.3
2,1.5,-6.596287875e-06,-0.000220617591667,1542862824.35,56.7,0.05,1542862816.84
3,1.5,-2.81335445833e-05,-0.000184457445833,1542862830.86,56.6,0.05,1542862824.35
4,1.5,-4.24387383333e-05,-0.000185570058333,1542862837.86,56.5,0.05,1542862830.86
5,1.5,-8.010911e-05,-0.000157118779167,1542862844.89,56.4,0.05,1542862837.86
6,1.5,-0.000126601095833,-0.000187318445833,1542862851.87,56.3,0.05,1542862844.89
7,1.5,-0.000183742179167,-0.0002241144125,1542862858.8,56.2,0.05,1542862851.88
8,1.5,-0.000222207058333,-0.000298025079167,1542862865.85,56.1,0.05,1542862858.8
9,1.5,-0.000190417883333,-0.000409446033333,1542862872.88,56.0,0.05,1542862865.86
0,1.5,-8.80563916667e-05,-0.000446241966667,1542862879.86,55.9,0.05,1542862872.89
1,1.5,-4.52997625e-05,-0.00038329945,1542862887.36,55.8,0.05,1542862879.86
2,1.5,-2.23319895833e-05,-0.0003701069375,1542862893.82,55.7,0.05,1542862887.36
3,1.5,-1.263624375e-05,-0.0003553250375,1542862901.34,55.6,0.05,1542862893.82
4,1.5,-8.10628875e-06,-0.00034793405,1542862907.87,55.5,0.05,1542862901.34
5,1.5,-5.88103283333e-06,-0.000345867754167,1542862914.87,55.4,0.05,1542862907.88
6,1.5,-4.05314170833e-06,-0.000342768304167,1542862921.89,55.3,0.05,1542862914.88
7,1.5,-7.31155041667e-06,-0.0003395099125,1542862928.88,55.2,0.05,1542862921.9
8,1.5,-7.39103075e-06,-0.000340304658333,1542862936.23,55.1,0.05,1542862928.89
9,1.5,-7.629453e-06,-0.0003433246,1542862942.87,55.0,0.05,1542862936.24
0,1.5,-7.01909204e-06,-0.000344392744,1542862950.28,54.9,0.05,1542862942.87
1,1.5,-5.88103041667e-06,-0.0003495235,1542862956.87,54.8,0.05,1542862950.29
2,1.5,-3.12807252e-06,-0.000348283728,1542862964.32,54.7,0.05,1542862956.88
3,1.5,-7.15261125e-07,-0.0003566761,1542862970.81,54.6,0.05,1542862964.33
4,1.5,1.192101875e-06,-0.0003566761,1542862977.91,54.5,0.05,1542862970.81
5,1.5,5.324710625e-06,-0.0003601729,1542862984.87,54.4,0.05,1542862977.92
6,1.5,8.1062875e-06,-0.000361841816667,1542862991.87,54.3,0.05,1542862984.87
7,1.5,1.0411002625e-05,-0.000369073816667,1542862998.88,54.2,0.05,1542862991.87
8,1.5,1.263624375e-05,-0.0003697096,1542863005.87,54.1,0.05,1542862998.89
9,1.5,1.454363375e-05,-0.000373206395833,1542863012.88,54.0,0.05,1542863005.88
0,1.5,1.89941270833e-05,-0.0003809152625,1542863019.86,53.9,0.05,1542863012.89
1,1.5,2.63978328e-05,-0.000378572384,1542863026.94,53.8,0.05,1542863019.88
2,1.5,2.3880122e-05,-0.000378190932,1542863033.87,53.7,0.05,1542863026.95
3,1.5,2.47161770833e-05,-0.000382822604167,1542863041.29,53.6,0.05,1542863033.87
4,1.5,2.479565e-05,-0.000383617325,1542863047.86,53.5,0.05,1542863041.29
5,1.5,2.65440541667e-05,-0.0003887831,1542863055.2,53.4,0.05,1542863047.86
6,1.5,2.90077375e-05,-0.000390928845833,1542863061.86,53.3,0.05,1542863055.21
7,1.5,3.60197792308e-05,-0.000395776688462,1542863069.38,53.2,0.05,1542863061.86
8,1.5,3.89419341667e-05,-0.000400068233333,1542863075.9,53.1,0.05,1542863069.38
9,1.5,4.37897770833e-05,-0.000399194041667,1542863082.85,53.0,0.05,1542863075.9
0,1.5,4.839920625e-05,-0.000410240766667,1542863090.22,52.9,0.05,1542863082.85
1,1.5,4.81607875e-05,-0.000417472808333,1542863096.86,52.8,0.05,1542863090.22
2,1.5,5.111718e-05,-0.000418168976,1542863103.94,52.7,0.05,1542863096.86
3,1.5,5.149865e-05,-0.00042327435,1542863110.88,52.6,0.05,1542863103.95
4,1.5,5.416893e-05,-0.000428163504,1542863118.32,52.5,0.05,1542863110.88
5,1.5,5.69822904167e-05,-0.000431142145833,1542863124.85,52.4,0.05,1542863118.33
6,1.5,7.07313120833e-05,-0.00042645325,1542863132.27,52.3,0.05,1542863124.86
7,1.5,7.05723658333e-05,-0.000427406941667,1542863138.86,52.2,0.05,1542863132.27
8,1.5,7.42281141667e-05,-0.00042645325,1542863146.34,52.1,0.05,1542863138.86
9,1.5,7.85196516667e-05,-0.000434559466667,1542863152.8,52.0,0.05,1542863146.34
0,1.5,7.510231625e-05,-0.000434003175,1542863160.19,51.9,0.05,1542863152.81
1,1.5,7.97117454167e-05,-0.0004379767625,1542863166.88,51.8,0.05,1542863160.19
2,1.5,7.85196516667e-05,-0.000441791483333,1542863173.85,51.7,0.05,1542863166.89
3,1.5,8.53543166667e-05,-0.0004501361,1542863180.95,51.6,0.05,1542863173.86
4,1.5,8.40827508333e-05,-0.0004510898,1542863187.85,51.5,0.05,1542863180.96
5,1.5,8.94869041667e-05,-0.000458003925,1542863194.92,51.4,0.05,1542863187.85
6,1.5,9.10763625e-05,-0.000465792304167,1542863201.85,51.3,0.05,1542863194.92
7,1.5,9.16326729167e-05,-0.000463805483333,1542863208.85,51.2,0.05,1542863201.86
8,1.5,9.2506875e-05,-0.000470004354167,1542863215.86,51.1,0.05,1542863208.86
9,1.5,0.000106573545833,-0.000477554275,1542863223.38,51.0,0.05,1542863215.87
0,1.5,9.72752470833e-05,-0.000475567458333,1542863229.8,50.9,0.05,1542863223.39
1,1.5,0.000103156305833,-0.000467858904167,1542863236.85,50.8,0.05,1542863229.81
2,1.5,0.000103076770833,-0.000477554275,1542863243.88,50.7,0.05,1542863236.85
3,1.5,0.000138204229167,-0.000516736283333,1542863250.89,50.6,0.05,1542863243.88
4,1.5,0.000105381458333,-0.000498378025,1542863257.94,50.5,0.05,1542863250.89
5,1.5,0.000109593525,-0.000506722691667,1542863264.86,50.4,0.05,1542863257.94
6,1.5,0.000117540829167,-0.000514113679167,1542863271.8,50.3,0.05,1542863264.88
7,1.5,0.0001195277375,-0.000518643625,1542863278.85,50.2,0.05,1542863271.8
8,1.5,0.000131608,-0.000534220258333,1542863286.3,50.1,0.05,1542863278.86
9,1.5,0.000138601591667,-0.0005450285875,1542863292.84,50.0,0.05,1542863286.31
0,1.5,0.000144164691667,-0.0005541679875,1542863300.35,49.9,0.05,1542863292.85
1,1.5,0.000148376745833,-0.000559731083333,1542863306.86,49.8,0.05,1542863300.35
2,1.5,0.000152429879167,-0.000555995841667,1542863314.34,49.7,0.05,1542863306.86
3,1.5,0.000163873958333,-0.000578884045833,1542863320.89,49.6,0.05,1542863314.35
4,1.5,0.000173728620833,-0.0005950965,1542863327.86,49.5,0.05,1542863320.89
5,1.5,0.000171980229167,-0.0005816656,1542863334.88,49.4,0.05,1542863327.86
6,1.5,0.000187636316667,-0.000601454316667,1542863341.89,49.3,0.05,1542863334.88
7,1.5,0.000195504133333,-0.000603997433333,1542863348.94,49.2,0.05,1542863341.9
8,1.5,0.0002098093,-0.000619176775,1542863355.87,49.1,0.05,1542863348.94
9,1.5,0.000211637166667,-0.000627441954167,1542863362.85,49.0,0.05,1542863355.87
0,1.5,0.00022363755,-0.0006365813375,1542863369.84,48.9,0.05,1542863362.85
1,1.5,0.000242393554167,-0.000649058595833,1542863377.3,48.8,0.05,1542863369.84
2,1.5,0.0002517718625,-0.000649217533333,1542863383.83,48.7,0.05,1542863377.3
3,1.5,0.000261626516667,-0.000649614908333,1542863391.34,48.6,0.05,1542863383.83
4,1.5,0.000276090575,-0.000660582145833,1542863397.84,48.5,0.05,1542863391.34
5,1.5,0.000279190025,-0.000656290616667,1542863404.86,48.4,0.05,1542863397.84
6,1.5,0.000293971983333,-0.000661058970833,1542863411.88,48.3,0.05,1542863404.86
7,1.5,0.0002810179125,-0.000630144033333,1542863418.87,48.2,0.05,1542863411.89
8,1.5,0.000338317833333,-0.0006773508875,1542863425.94,48.1,0.05,1542863418.88
9,1.5,0.000362795495833,-0.0006855366,1542863432.86,48.0,0.05,1542863425.94
0,1.5,0.0003925183,-0.000702623275,1542863440.4,47.9,0.05,1542863432.87
1,1.5,0.00040976395,-0.000705881675,1542863446.85,47.8,0.05,1542863440.42
2,1.5,0.0004397251625,-0.000713034216667,1542863454.31,47.7,0.05,1542863446.86
3,1.5,0.0004684943625,-0.000715895254167,1542863460.84,47.6,0.05,1542863454.32
4,1.5,0.000491145458333,-0.000709299004167,1542863468.35,47.5,0.05,1542863460.86
5,1.5,0.0005111731625,-0.000711921616667,1542863474.84,47.4,0.05,1542863468.36
6,1.5,0.0005551216375,-0.000720743108333,1542863481.86,47.3,0.05,1542863474.84
7,1.5,0.000603838495833,-0.000724557808333,1542863488.89,47.2,0.05,1542863481.86
8,1.5,0.000644608095833,-0.000735525008333,1542863495.87,47.1,0.05,1542863488.9
9,1.5,0.000703815375,-0.0007335382125,1542863502.94,47.0,0.05,1542863495.88
0,1.5,0.00073433295,-0.0007259088625,1542863509.88,46.9,0.05,1542863502.95
1,1.5,0.000772162029167,-0.000703020645833,1542863517.18,46.8,0.05,1542863509.89
2,1.5,0.0008299388,-0.000696185970833,1542863523.87,46.7,0.05,1542863517.19
3,1.5,0.000881039816667,-0.000664476279167,1542863531.31,46.6,0.05,1542863523.87
4,1.5,0.000924352558333,-0.0006297466625,1542863537.87,46.5,0.05,1542863531.32
5,1.5,0.000976250829167,-0.000581188766667,1542863545.34,46.4,0.05,1542863537.87
6,1.5,0.00103132670833,-0.000539306525,1542863551.85,46.3,0.05,1542863545.35
7,1.5,0.00108616308333,-0.0004860585,1542863558.86,46.2,0.05,1542863551.86
8,1.5,0.001112865875,-0.000406346595833,1542863565.88,46.1,0.05,1542863558.87
9,1.5,0.00112939604167,-0.000309707575,1542863572.85,46.0,0.05,1542863565.88
0,1.5,0.00115601958333,-0.000240247504167,1542863579.92,45.9,0.05,1542863572.86
1,1.5,0.00116992745833,-0.000156244591667,1542863586.88,45.8,0.05,1542863579.93
2,1.5,0.00113519775,-5.61875995833e-05,1542863594.16,45.7,0.05,1542863586.89
3,1.5,0.00109919654167,1.92325458333e-05,1542863600.86,45.6,0.05,1542863594.16
4,1.5,0.001065023125,9.14737270833e-05,1542863607.91,45.5,0.05,1542863600.86
5,1.5,0.00100661091667,0.0001471846625,1542863614.88,45.4,0.05,1542863607.91
6,1.5,0.000954154854167,0.000208935075,1542863621.88,45.3,0.05,1542863614.88
7,1.5,0.000880324570833,0.0002423140375,1542863628.87,45.2,0.05,1542863621.89
8,1.5,0.0008119779125,0.000274739533333,1542863635.91,45.1,0.05,1542863628.87
9,1.5,0.000739657604167,0.000299932429167,1542863642.88,45.0,0.05,1542863635.91
0,1.5,0.0006755230125,0.000304780258333,1542863649.88,44.9,0.05,1542863642.89
1,1.5,0.000619097291667,0.00030509815,1542863656.91,44.8,0.05,1542863649.88
2,1.5,0.0005724467375,0.0003002503125,1542863663.85,44.7,0.05,1542863656.92
3,1.5,0.000529849266667,0.000291190433333,1542863670.93,44.6,0.05,1542863663.85
4,1.5,0.0004896360125,0.000279905270833,1542863677.88,44.5,0.05,1542863670.93
5,1.5,0.000462114288,0.000286333064,1542863685.3,44.4,0.05,1542863677.88
6,1.5,0.000423910108333,0.000274262720833,1542863692.22,44.3,0.05,1542863685.31
7,1.5,0.000381242704,0.000255052512,1542863699.29,44.2,0.05,1542863692.22
8,1.5,0.000338953616667,0.0002098093,1542863705.86,44.1,0.05,1542863699.3
9,1.5,0.000364941229167,0.000175397541667,1542863713.33,44.0,0.05,1542863705.87
0,1.5,0.0003586629,0.0001717418,1542863719.86,43.9,0.05,1542863713.34
1,1.5,0.000343483575,0.000155926691667,1542863726.88,43.8,0.05,1542863719.87
2,1.5,0.000332595791667,0.000137806866667,1542863733.91,43.7,0.05,1542863726.89
3,1.5,0.000312568604167,0.0001271574875,1542863740.86,43.6,0.05,1542863733.92
4,1.5,0.0002883294125,0.000116189791667,1542863747.83,43.5,0.05,1542863740.86
5,1.5,0.000251692404167,8.40827529167e-05,1542863754.88,43.4,0.05,1542863747.83
6,1.5,0.000241121945833,7.48638975e-05,1542863762.29,43.3,0.05,1542863754.89
7,1.5,0.000237624791667,6.81881825e-05,1542863768.85,43.2,0.05,1542863762.29
8,1.5,0.000235717433333,6.485032e-05,1542863775.84,43.1,0.05,1542863768.85
9,1.5,0.000239770595833,7.422811625e-05,1542863782.87,43.0,0.05,1542863775.85
0,1.5,0.000242631929167,7.26386579167e-05,1542863790.26,42.9,0.05,1542863782.88
1,1.5,0.0002472417125,5.531337e-05,1542863796.87,42.8,0.05,1542863790.26
2,1.5,0.000227372783333,5.49159775e-05,1542863803.87,42.7,0.05,1542863796.88
3,1.5,0.000222524920833,5.08628658333e-05,1542863810.87,42.6,0.05,1542863803.88
4,1.5,0.000196696245833,3.790879125e-05,1542863817.86,42.5,0.05,1542863810.88
5,1.5,0.000162681883333,2.62262004167e-06,1542863824.96,42.4,0.05,1542863817.86
6,1.5,0.000145515741667,-5.48365545833e-05,1542863831.88,42.3,0.05,1542863824.96
7,1.5,0.000161569275,-0.000137488983333,1542863838.97,42.2,0.05,1542863831.88
8,1.5,0.000276646816667,-0.000203769329167,1542863845.87,42.1,0.05,1542863838.98
9,1.5,0.0003538150375,-8.8930595e-05,1542863853.3,42.0,0.05,1542863845.88
0,1.5,0.0003800410625,-8.034752875e-05,1542863859.86,41.9,0.05,1542863853.31
1,1.5,0.0003918030375,-7.88375433333e-05,1542863867.35,41.8,0.05,1542863859.86
2,1.5,0.00040563135,-8.46390625e-05,1542863873.88,41.7,0.05,1542863867.36
3,1.5,0.000419618570833,-9.226845625e-05,1542863880.85,41.6,0.05,1542863873.88
4,1.5,0.000451010316667,-8.76590270833e-05,1542863887.87,41.5,0.05,1542863880.85
5,1.5,0.000476362183333,-8.130120375e-05,1542863894.88,41.4,0.05,1542863887.88
6,1.5,0.000522935154167,-6.21481641667e-05,1542863901.91,41.3,0.05,1542863894.88
7,1.5,0.000548604870833,-4.15645354167e-05,1542863908.86,41.2,0.05,1542863901.91
8,1.5,0.0005749104,-2.10604241667e-05,1542863915.95,41.1,0.05,1542863908.86
9,1.5,0.000587308175,-1.43052225e-06,1542863922.84,41.0,0.05,1542863915.96
0,1.5,0.000612898408333,4.92734083333e-05,1542863929.84,40.9,0.05,1542863922.85
1,1.5,0.000638170791667,9.775207625e-05,1542863936.85,40.8,0.05,1542863929.85
2,1.5,0.000647628066667,0.0001408268375,1542863944.34,40.7,0.05,1542863936.85
3,1.5,0.0006663041625,0.000194312058333,1542863950.83,40.6,0.05,1542863944.35
4,1.5,0.000665986291667,0.00026711015,1542863957.89,40.5,0.05,1542863950.83
5,1.5,0.000644687579167,0.0002930978,1542863964.91,40.4,0.05,1542863957.9
6,1.5,0.000617746258333,0.000342450433333,1542863971.86,40.3,0.05,1542863964.92
7,1.5,0.000590804995833,0.0003771800375,1542863978.9,40.2,0.05,1542863971.86
8,1.5,0.0005546448,0.000418426479167,1542863985.85,40.1,0.05,1542863978.91
9,1.5,0.000511093704167,0.000437897308333,1542863992.93,40.0,0.05,1542863985.86
0,1.5,0.000467779108333,0.000455381345833,1542863999.87,39.9,0.05,1542863992.94
1,1.5,0.000426930104167,0.000459672879167,1542864007.3,39.8,0.05,1542863999.88
2,1.5,0.000388783075,0.000469050683333,1542864013.84,39.7,0.05,1542864007.31
3,1.5,0.000360729195833,0.000478666904167,1542864021.2,39.6,0.05,1542864013.84
4,1.5,0.000322105354167,0.000466110183333,1542864027.85,39.5,0.05,1542864021.21
5,1.5,0.000287296266667,0.0004488645625,1542864035.35,39.4,0.05,1542864027.85
6,1.5,0.000265361745833,0.000431062679167,1542864041.84,39.3,0.05,1542864035.36
7,1.5,0.000240962733333,0.000401578229167,1542864048.88,39.2,0.05,1542864041.85
8,1.5,0.0002049614375,0.000397525104167,1542864055.85,39.1,0.05,1542864048.88
9,1.5,0.000192484179167,0.000376067416667,1542864062.86,39.0,0.05,1542864055.86
0,1.5,0.00017333125,0.0003574708,1542864069.93,38.9,0.05,1542864062.87
1,1.5,0.000160615595833,0.000338476779167,1542864076.86,38.8,0.05,1542864069.93
2,1.5,0.000150376284,0.000314714364,1542864084.27,38.7,0.05,1542864076.87
3,1.5,0.000131925875,0.000300965558333,1542864090.88,38.6,0.05,1542864084.27
4,1.5,0.000123581208333,0.000280064229167,1542864098.3,38.5,0.05,1542864090.88
5,1.5,0.000108401433333,0.000259719170833,1542864104.86,38.4,0.05,1542864098.3
6,1.5,9.37784416667e-05,0.000235637975,1542864112.32,38.3,0.05,1542864104.87
7,1.5,8.201646e-05,0.000209650325,1542864118.84,38.2,0.05,1542864112.33
8,1.5,7.30360204167e-05,0.000180086470833,1542864125.84,38.1,0.05,1542864118.84
9,1.5,6.508873875e-05,0.0001517940875,1542864132.88,38.0,0.05,1542864125.85
0,1.5,6.44529554167e-05,0.000123263325,1542864139.85,37.9,0.05,1542864132.88
1,1.5,6.38171720833e-05,9.2506875e-05,1542864146.91,37.8,0.05,1542864139.85
