,Vdrive,X,Y,endTime,freq,sensitivity,startTime
9,1.5,-0.0001211968,-0.000857356945833,1543083738.46,17.0,0.05,1543083732.63
0,1.5,-0.000328940029167,-0.0008760330625,1543083744.23,17.1,0.05,1543083738.47
1,1.5,-0.000508630045833,-0.000810309,1543083750.08,17.2,0.05,1543083744.23
2,1.5,-0.000635309775,-0.000673059366667,1543083755.87,17.3,0.05,1543083750.09
3,1.5,-0.000736558183333,-0.000470083833333,1543083761.7,17.4,0.05,1543083755.87
4,1.5,-0.000787967612,-0.000307771616,1543083767.59,17.5,0.05,1543083761.71
5,1.5,-0.0007934607875,-0.0001853316125,1543083773.41,17.6,0.05,1543083767.6
6,1.5,-0.000751578558333,-8.89305945833e-05,1543083779.28,17.7,0.05,1543083773.41
7,1.5,-0.000702066983333,-4.17234833333e-05,1543083785.06,17.8,0.05,1543083779.29
8,1.5,-0.0006495354375,-3.25840945833e-06,1543083790.84,17.9,0.05,1543083785.06
9,1.5,-0.000600341691667,2.25704083333e-05,1543083796.6,18.0,0.05,1543083790.84
0,1.5,-0.0005695062375,3.84651e-05,1543083802.35,18.1,0.05,1543083796.61
1,1.5,-0.0005504327375,5.34854675e-05,1543083808.11,18.2,0.05,1543083802.35
2,1.5,-0.000527941895833,6.11945466667e-05,1543083813.95,18.3,0.05,1543083808.12
3,1.5,-0.000506325325,6.7711345e-05,1543083819.73,18.4,0.05,1543083813.96
4,1.5,-0.0004944043875,7.47049516667e-05,1543083825.5,18.5,0.05,1543083819.73
5,1.5,-0.000478428475,7.95527995833e-05,1543083831.25,18.6,0.05,1543083825.51
6,1.5,-0.0004628518,9.14737270833e-05,1543083837.02,18.7,0.05,1543083831.25
7,1.5,-0.000446718804167,9.894416625e-05,1543083842.79,18.8,0.05,1543083837.03
8,1.5,-0.000420254358333,0.000107527225,1543083848.63,18.9,0.05,1543083842.79
9,1.5,-0.000396015125,0.000114202958333,1543083854.46,19.0,0.05,1543083848.63
0,1.5,-0.000373444820833,0.000109990875,1543083860.23,19.1,0.05,1543083854.47
1,1.5,-0.000341894104167,9.02021604167e-05,1543083866.01,19.2,0.05,1543083860.24
2,1.5,-0.00032329745,4.49023995833e-05,1543083871.8,19.3,0.05,1543083866.01
3,1.5,-0.000349126145833,3.73524858333e-06,1543083877.58,19.4,0.05,1543083871.8
4,1.5,-0.000384809429167,2.70209758333e-06,1543083883.36,19.5,0.05,1543083877.58
5,1.5,-0.000399829825,9.37785566667e-06,1543083889.16,19.6,0.05,1543083883.36
6,1.5,-0.000401260329167,2.14577875e-05,1543083894.94,19.7,0.05,1543083889.17
7,1.5,-0.000404677658333,2.37625020833e-05,1543083900.7,19.8,0.05,1543083894.94
8,1.5,-0.000410240766667,3.878299e-05,1543083906.53,19.9,0.05,1543083900.7
9,1.5,-0.000410797070833,4.363083125e-05,1543083912.3,20.0,0.05,1543083906.54
0,1.5,-0.000416042291667,5.896916125e-05,1543083918.07,20.1,0.05,1543083912.3
1,1.5,-0.000415088616667,7.54202083333e-05,1543083923.84,20.2,0.05,1543083918.08
2,1.5,-0.0004100818,9.68778804167e-05,1543083929.59,20.3,0.05,1543083923.85
3,1.5,-0.000399194045833,0.000115077158333,1543083935.36,20.4,0.05,1543083929.59
4,1.5,-0.00039561775,0.000131608,1543083941.12,20.5,0.05,1543083935.37
5,1.5,-0.000377974766667,0.000142893120833,1543083946.88,20.6,0.05,1543083941.12
6,1.5,-0.000227055120833,0.00010395100625,1543083959.93,20.7,0.02,1543083946.88
7,1.5,-0.000190616779167,0.000106851730833,1543083972.9,20.8,0.02,1543083959.93
8,1.5,-0.000303747025,-5.04655329167e-05,1543083985.99,20.9,0.05,1543083972.91
9,1.5,-0.000341735154167,0.00016514555,1543083991.75,21.0,0.05,1543083985.99
0,1.5,-0.000329893695833,0.0001732518,1543083997.53,21.1,0.05,1543083991.76
